indicator_id,indicator_value,urlhaus_type,host,url_status,threat,tags,family,payload_file_type,payload_md5,payload_sha256,urlhaus_reference,date_added
IOC-003425,64.89.161.140,host,64.89.161.140,,malware_download,elf;ua-wget,Generic,,,,,2026-06-10
IOC-003426,69.178.5.220,host,69.178.5.220,,malware_download,32-bit;arm;elf;mirai;Mozi,Mirai,,,,,2026-06-11
IOC-003427,77.91.96.41,host,77.91.96.41,,malware_download,77-91-96-41;exe;SalatStealer;ua-wget,Generic,,,,,2026-06-10
IOC-003428,79.124.8.44,host,79.124.8.44,,malware_download,79-124-8-44;connectwise;exe;ua-wget,ConnectWise,,,,,2026-06-10
IOC-003429,7m9gr5qr.anodaz.co,host,7m9gr5qr.anodaz.co,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003430,82.38.63.103,host,82.38.63.103,,malware_download,elf;ua-wget,Generic,,,,,2026-06-10
IOC-003431,83.142.209.226,host,83.142.209.226,,malware_download,mirai;opendir,Mirai,,,,,2026-06-10
IOC-003432,83.253.55.162,host,83.253.55.162,,malware_download,32-bit;arm;elf;mirai;Mozi,Mirai,,,,,2026-06-10
IOC-003433,85.15.124.98,host,85.15.124.98,,malware_download,32-bit;elf;mips;Mozi,Mozi,,,,,2026-06-10
IOC-003434,8h9b5pgo.garatequran.xyz,host,8h9b5pgo.garatequran.xyz,,malware_download,ClearFake,ClearFake,,,,,2026-06-11
IOC-003435,8t4ow8gc.azmoonhayeravani.shop,host,8t4ow8gc.azmoonhayeravani.shop,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003436,8zktknmf.shirbetfarsi.com,host,8zktknmf.shirbetfarsi.com,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003437,91.108.240.199,host,91.108.240.199,,malware_download,91-108-240-199;connectwise;exe;ua-wget,ConnectWise,,,,,2026-06-10
IOC-003438,91.214.78.247,host,91.214.78.247,,malware_download,91-214-78-247;exe;SalatStealer;ua-wget,Generic,,,,,2026-06-10
IOC-003439,94.141.122.148,host,94.141.122.148,,malware_download,94-141-122-148;connectwise;exe;ua-wget,ConnectWise,,,,,2026-06-10
IOC-003440,94.156.152.234,host,94.156.152.234,,malware_download,elf;mirai;ua-wget,Mirai,,,,,2026-06-10
IOC-003441,94.26.106.236,host,94.26.106.236,,malware_download,mirai;opendir,Mirai,,,,,2026-06-10
IOC-003442,95.56.232.109,host,95.56.232.109,,malware_download,32-bit;arm;elf;mirai;Mozi,Mirai,,,,,2026-06-10
IOC-003443,95.9.35.137,host,95.9.35.137,,malware_download,32-bit;arm;elf;mirai;Mozi,Mirai,,,,,2026-06-10
IOC-003444,a6g6ikpn.geotechnictahuni.store,host,a6g6ikpn.geotechnictahuni.store,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003445,agiqsfnr.hugugnasiri.xyz,host,agiqsfnr.hugugnasiri.xyz,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003446,ajwrgnf.hesabdarieskandari.xyz,host,ajwrgnf.hesabdarieskandari.xyz,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003447,aolbzrji.red90.casino,host,aolbzrji.red90.casino,,malware_download,ClearFake,ClearFake,,,,,2026-06-11
IOC-003448,avemod.cc,host,avemod.cc,,malware_download,archive;mirai,Mirai,,,,,2026-06-10
IOC-003449,azj9wm5k.fununetadris.shop,host,azj9wm5k.fununetadris.shop,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003450,b57agvqn.azmoonhayeravani.shop,host,b57agvqn.azmoonhayeravani.shop,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003451,bedrive.ru,host,bedrive.ru,,malware_download,apk ;mamont,Generic,,,,,2026-06-10
IOC-003452,betvole9038.com,host,betvole9038.com,,malware_download,botnetdomain;mirai;opendir,Mirai,,,,,2026-06-10
IOC-003453,bgdfvnukx.darsnamejame.xyz,host,bgdfvnukx.darsnamejame.xyz,,malware_download,ClearFake,ClearFake,,,,,2026-06-11
IOC-003454,bnxtprw.hesabdarieskandari.xyz,host,bnxtprw.hesabdarieskandari.xyz,,malware_download,ClearFake,ClearFake,,,,,2026-06-11
IOC-003455,brenmayasociados.com,host,brenmayasociados.com,,malware_download,,Generic,,,,,2026-06-10
IOC-003456,bunnellmc.com,host,bunnellmc.com,,malware_download,exe,Generic,,,,,2026-06-10
IOC-003457,cbawrwwb.wrfc8.com,host,cbawrwwb.wrfc8.com,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003458,chamcmlu.jamjahani.football,host,chamcmlu.jamjahani.football,,malware_download,ClearFake,ClearFake,,,,,2026-06-11
IOC-003459,comserlivuior.store,host,comserlivuior.store,,malware_download,Formbook;opendir,Formbook,,,,,2026-06-10
IOC-003460,corwineagles.com,host,corwineagles.com,,malware_download,,Generic,,,,,2026-06-10
IOC-003461,cstaipas.pt,host,cstaipas.pt,,malware_download,exe,Generic,,,,,2026-06-10
IOC-003462,cwwviitu.hugugmadani3.xyz,host,cwwviitu.hugugmadani3.xyz,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003463,cxhsipt.honarrang.online,host,cxhsipt.honarrang.online,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003464,cxwqtlc8.asibshenasiyahya.shop,host,cxwqtlc8.asibshenasiyahya.shop,,malware_download,ClearFake,ClearFake,,,,,2026-06-11
IOC-003465,devltl.top,host,devltl.top,,malware_download,,Generic,,,,,2026-06-10
IOC-003466,dguldnys.restaurantguideaarhus.com,host,dguldnys.restaurantguideaarhus.com,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003467,dk2acd53.anodaz.co,host,dk2acd53.anodaz.co,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003468,dogalhayat.space,host,dogalhayat.space,,malware_download,exe,Generic,,,,,2026-06-10
IOC-003469,drive.google.com,host,drive.google.com,,malware_download,ascii;Encoded;GuLoader;rat;RemcosRAT,GuLoader,,,,,2026-06-10
IOC-003470,dxssnlzn.penalty.casino,host,dxssnlzn.penalty.casino,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003471,eaty6go0.anodaz.co,host,eaty6go0.anodaz.co,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003472,egtxaxxwy.bookkade.com,host,egtxaxxwy.bookkade.com,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003473,ewnwfae.hesabdaripishrafte.xyz,host,ewnwfae.hesabdaripishrafte.xyz,,malware_download,ClearFake,ClearFake,,,,,2026-06-11
IOC-003474,firdgorl.restaurantguideaarhus.com,host,firdgorl.restaurantguideaarhus.com,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003475,fmrio.com,host,fmrio.com,,malware_download,exe;opendir;PureLogsStealer,Generic,,,,,2026-06-10
IOC-003476,friendly-trifle-f3e6f0.netlify.app,host,friendly-trifle-f3e6f0.netlify.app,,malware_download,hta,Generic,,,,,2026-06-10
IOC-003477,github.com,host,github.com,,malware_download,connectwise,ConnectWise,,,,,2026-06-10
IOC-003478,globaltechnosoft.com,host,globaltechnosoft.com,,malware_download,ascii;Formbook;rev-base64-loader,Formbook,,,,,2026-06-10
IOC-003479,gng97m36.angizeshfarahani.store,host,gng97m36.angizeshfarahani.store,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003480,gosuslugi-help.vercel.app,host,gosuslugi-help.vercel.app,,malware_download,apk ;boogr,Generic,,,,,2026-06-10
IOC-003481,gpbvnrp.hesabdariosmani.xyz,host,gpbvnrp.hesabdariosmani.xyz,,malware_download,ClearFake,ClearFake,,,,,2026-06-11
IOC-003482,gynclfjtx.daneshkhanevade.xyz,host,gynclfjtx.daneshkhanevade.xyz,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003483,hdhz.it.com,host,hdhz.it.com,,malware_download,,Generic,,,,,2026-06-10
IOC-003484,herxydns.hugugbime.xyz,host,herxydns.hugugbime.xyz,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003485,hremhf.jamjahani2026.football,host,hremhf.jamjahani2026.football,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003486,hvqxbpp.hesabdari2.xyz,host,hvqxbpp.hesabdari2.xyz,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003487,hylfko.pishbinibet.casino,host,hylfko.pishbinibet.casino,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003488,iamcklbz.wrfc8.com,host,iamcklbz.wrfc8.com,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003489,icy-lab-0431.guilherme-telecomunicacoes2024.workers.dev,host,icy-lab-0431.guilherme-telecomunicacoes2024.workers.dev,,malware_download,VIPKeylogger,Generic,,,,,2026-06-10
IOC-003490,infohelprus.vercel.app,host,infohelprus.vercel.app,,malware_download,apk ;banker,Generic,,,,,2026-06-10
IOC-003491,iqduira.akhlagvaahkam.xyz,host,iqduira.akhlagvaahkam.xyz,,malware_download,ClearFake,ClearFake,,,,,2026-06-11
IOC-003492,ithfkpx.amoozeshtagipour.shop,host,ithfkpx.amoozeshtagipour.shop,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003493,ivyyokmi.hugugdaryayi.xyz,host,ivyyokmi.hugugdaryayi.xyz,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003494,izlayynu.winsportiran.com,host,izlayynu.winsportiran.com,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003495,iznukhb.hesabdari2.xyz,host,iznukhb.hesabdari2.xyz,,malware_download,ClearFake,ClearFake,,,,,2026-06-11
IOC-003496,jamesautomobile.online,host,jamesautomobile.online,,malware_download,a310Logger;opendir,Generic,,,,,2026-06-10
IOC-003497,jqfg2zyi.ehtemalatvaamar.xyz,host,jqfg2zyi.ehtemalatvaamar.xyz,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003498,jqjvvqpy.one1x.bet,host,jqjvvqpy.one1x.bet,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003499,jxsofena.shartbandi.games,host,jxsofena.shartbandi.games,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003500,kaza.com.hk,host,kaza.com.hk,,malware_download,,Generic,,,,,2026-06-10
IOC-003501,kfahpou.honardartarikh.xyz,host,kfahpou.honardartarikh.xyz,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003502,kmjlrhh.hesabdarinoravesh.xyz,host,kmjlrhh.hesabdarinoravesh.xyz,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003503,kpeahfhd.rial.bet,host,kpeahfhd.rial.bet,,malware_download,ClearFake,ClearFake,,,,,2026-06-11
IOC-003504,kpmmg.org,host,kpmmg.org,,malware_download,,Generic,,,,,2026-06-10
IOC-003505,krezxpiv.jamjahani2026.football,host,krezxpiv.jamjahani2026.football,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003506,ktwyzyj.hesabdaripishrafte.xyz,host,ktwyzyj.hesabdaripishrafte.xyz,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003507,kuwwcojw.hugugmadani6.xyz,host,kuwwcojw.hugugmadani6.xyz,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003508,lkbctabw.hugugmadanikatouzian.xyz,host,lkbctabw.hugugmadanikatouzian.xyz,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003509,llonnk.bankefile.com,host,llonnk.bankefile.com,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003510,lq8j82kc.shirbetfarsi.com,host,lq8j82kc.shirbetfarsi.com,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003511,lwywtkki.winxbet.co,host,lwywtkki.winxbet.co,,malware_download,ClearFake,ClearFake,,,,,2026-06-11
IOC-003512,lxhcemuk.wrfc8.com,host,lxhcemuk.wrfc8.com,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003513,lzkgofe.akhlagvaahkam.xyz,host,lzkgofe.akhlagvaahkam.xyz,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003514,lzwtxwrr.winxbet.co,host,lzwtxwrr.winxbet.co,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003515,m2bu2yf9.ansuyemarg.xyz,host,m2bu2yf9.ansuyemarg.xyz,,malware_download,ClearFake,ClearFake,,,,,2026-06-11
IOC-003516,m47hkbcd.ganuneasasi.xyz,host,m47hkbcd.ganuneasasi.xyz,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003517,max-files.vercel.app,host,max-files.vercel.app,,malware_download,apk ;boogr,Generic,,,,,2026-06-10
IOC-003518,mdsbgax.hesabdaripishrafte.xyz,host,mdsbgax.hesabdaripishrafte.xyz,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003519,mf1klp19.gavaedfagahe.xyz,host,mf1klp19.gavaedfagahe.xyz,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003520,mirqics.hesabdariosmani.xyz,host,mirqics.hesabdariosmani.xyz,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003521,mojzkvtc.hugugmadani6.xyz,host,mojzkvtc.hugugmadani6.xyz,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003522,muaklekcoop.com,host,muaklekcoop.com,,malware_download,ACRStealer;exe,Generic,,,,,2026-06-10
IOC-003523,mvwrgylee.danestanihavarzeshi.com,host,mvwrgylee.danestanihavarzeshi.com,,malware_download,ClearFake,ClearFake,,,,,2026-06-11
IOC-003524,mwo3lg6u.garatequran.xyz,host,mwo3lg6u.garatequran.xyz,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003525,nickart.ro,host,nickart.ro,,malware_download,rat;RemcosRAT,RemcosRAT,,,,,2026-06-10
IOC-003526,nljdiefg.jamjahani.football,host,nljdiefg.jamjahani.football,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003527,nllxfcjp.shartbandi.games,host,nllxfcjp.shartbandi.games,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003528,o6k7lcz5.shartbazi.net,host,o6k7lcz5.shartbazi.net,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003529,oejoixm.amlakshahri.xyz,host,oejoixm.amlakshahri.xyz,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003530,ouqzmwvg.jamjahani.football,host,ouqzmwvg.jamjahani.football,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003531,ovzweeh.amoozeshagazade.shop,host,ovzweeh.amoozeshagazade.shop,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003532,oxzqss.azmoonzare.online,host,oxzqss.azmoonzare.online,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003533,paperfoldercenter.com,host,paperfoldercenter.com,,malware_download,botnetdomain;mirai;opendir,Mirai,,,,,2026-06-10
IOC-003534,paste.sensio.no,host,paste.sensio.no,,malware_download,ascii;Encoded;Formbook,Formbook,,,,,2026-06-10
IOC-003535,pastefy.app,host,pastefy.app,,malware_download,ascii;Encoded;Formbook,Formbook,,,,,2026-06-10
IOC-003536,pbmbrhid.gavaedfagahe.xyz,host,pbmbrhid.gavaedfagahe.xyz,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003537,pejfezjq.hugugdaryayi.xyz,host,pejfezjq.hugugdaryayi.xyz,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003538,pfyfyt.bankefiile.com,host,pfyfyt.bankefiile.com,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003539,photomaxost.vercel.app,host,photomaxost.vercel.app,,malware_download,apk ;badpack,Generic,,,,,2026-06-10
IOC-003540,pingdisp.com,host,pingdisp.com,,malware_download,Formbook,Formbook,,,,,2026-06-10
IOC-003541,pjekei.azmoonzare.online,host,pjekei.azmoonzare.online,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003542,pub-1ba883191dcb4a4baebb449fba68a356.r2.dev,host,pub-1ba883191dcb4a4baebb449fba68a356.r2.dev,,malware_download,,Generic,,,,,2026-06-10
IOC-003543,pub-267b3d8f426d4d9ca10e514a1933f21b.r2.dev,host,pub-267b3d8f426d4d9ca10e514a1933f21b.r2.dev,,malware_download,AgentTesla,Generic,,,,,2026-06-10
IOC-003544,pub-27c93f4f89e1465b9c1287f8d108b525.r2.dev,host,pub-27c93f4f89e1465b9c1287f8d108b525.r2.dev,,malware_download,AgentTesla,Generic,,,,,2026-06-10
IOC-003545,pub-3bc1de741f8149f49bdbafa703067f24.r2.dev,host,pub-3bc1de741f8149f49bdbafa703067f24.r2.dev,,malware_download,,Generic,,,,,2026-06-10
IOC-003546,pub-45a83f302a1943ed8d62418c2af947ef.r2.dev,host,pub-45a83f302a1943ed8d62418c2af947ef.r2.dev,,malware_download,VIPKeylogger,Generic,,,,,2026-06-10
IOC-003547,pub-61119fe0dab842b58c9c358838f9b0da.r2.dev,host,pub-61119fe0dab842b58c9c358838f9b0da.r2.dev,,malware_download,ascii;Encoded;GuLoader,GuLoader,,,,,2026-06-10
IOC-003548,pub-ce02802067934e0eb072f69bf6427bf6.r2.dev,host,pub-ce02802067934e0eb072f69bf6427bf6.r2.dev,,malware_download,DarkCloud,Generic,,,,,2026-06-10
IOC-003549,qmnldei.akhlagheslami.xyz,host,qmnldei.akhlagheslami.xyz,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003550,qnsvnvkk.shartbandi.casino,host,qnsvnvkk.shartbandi.casino,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003551,qpemifog.winxbet.co,host,qpemifog.winxbet.co,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003552,qxuedtbmu.bookdrive.xyz,host,qxuedtbmu.bookdrive.xyz,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003553,rattc2jn.asibshenasiyahya.shop,host,rattc2jn.asibshenasiyahya.shop,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003554,raw.githubusercontent.com,host,raw.githubusercontent.com,,malware_download,ascii;Encoded;rev-base64-loader,Generic,,,,,2026-06-10
IOC-003555,remolcares.us,host,remolcares.us,,malware_download,ascii;opendir;powershell;ps1,Generic,,,,,2026-06-10
IOC-003556,rg6u6kf7.pokeray.com,host,rg6u6kf7.pokeray.com,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003557,rkbvh5p1.parspoker.casino,host,rkbvh5p1.parspoker.casino,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003558,rn0mptxh.anodaz.tv,host,rn0mptxh.anodaz.tv,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003559,rosdtp-site.vercel.app,host,rosdtp-site.vercel.app,,malware_download,apk ;mamont,Generic,,,,,2026-06-10
IOC-003560,rqwkms23.anodaz.store,host,rqwkms23.anodaz.store,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003561,ruproishestvie2026.vercel.app,host,ruproishestvie2026.vercel.app,,malware_download,apk ;mamont,Generic,,,,,2026-06-10
IOC-003562,s4x5yd7i.anodaz.store,host,s4x5yd7i.anodaz.store,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003563,salsabil.com,host,salsabil.com,,malware_download,,Generic,,,,,2026-06-10
IOC-003564,sandyadamspodcast.com,host,sandyadamspodcast.com,,malware_download,exe;PureLogsStealer,Generic,,,,,2026-06-10
IOC-003565,sdgbisna.jamjahani2026.football,host,sdgbisna.jamjahani2026.football,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003566,sdkymow.amoozeshtagipour.shop,host,sdkymow.amoozeshtagipour.shop,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003567,sdlclrs.akhlageslami.xyz,host,sdlclrs.akhlageslami.xyz,,malware_download,ClearFake,ClearFake,,,,,2026-06-11
IOC-003568,seesaw.rf.gd,host,seesaw.rf.gd,,malware_download,PhantomStealer,Generic,,,,,2026-06-10
IOC-003569,sjowpfe.akhlageslami.xyz,host,sjowpfe.akhlageslami.xyz,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003570,sk4a8369.anodaz.store,host,sk4a8369.anodaz.store,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003571,slotmy-send.tech,host,slotmy-send.tech,,malware_download,lnk;opendir;WsgiDAV,Generic,,,,,2026-06-10
IOC-003572,small-morning-8be0.fsocietyandtools.workers.dev,host,small-morning-8be0.fsocietyandtools.workers.dev,,malware_download,rat;RemcosRAT,RemcosRAT,,,,,2026-06-10
IOC-003573,smart.abuse.st,host,smart.abuse.st,,malware_download,botnetdomain;mirai;opendir,Mirai,,,,,2026-06-10
IOC-003574,snvgupcvn.bookkade.com,host,snvgupcvn.bookkade.com,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003575,solar-sanat.net,host,solar-sanat.net,,malware_download,exe;PureHVNC;PureLogsStealer,Generic,,,,,2026-06-10
IOC-003576,tdfzyex.amoozeshagazade.shop,host,tdfzyex.amoozeshagazade.shop,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003577,theordernetwork.qzz.io,host,theordernetwork.qzz.io,,malware_download,sh;ua-wget,Generic,,,,,2026-06-11
IOC-003578,trade-eprex.pro,host,trade-eprex.pro,,malware_download,ascii;PhantomStealer;powershell;ps1,Generic,,,,,2026-06-10
IOC-003579,tradedsglobal.com,host,tradedsglobal.com,,malware_download,,Generic,,,,,2026-06-10
IOC-003580,tt-mods18.click,host,tt-mods18.click,,malware_download,apk ;badpack,Generic,,,,,2026-06-10
IOC-003581,ttsnmsv.honareslami.xyz,host,ttsnmsv.honareslami.xyz,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003582,twvrjjcu.hugugtejarat4.xyz,host,twvrjjcu.hugugtejarat4.xyz,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003583,uecvehp.amoozeshagazade.shop,host,uecvehp.amoozeshagazade.shop,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003584,uknwgsop.red90.casino,host,uknwgsop.red90.casino,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003585,usjcx.site,host,usjcx.site,,malware_download,Formbook;opendir,Formbook,,,,,2026-06-10
IOC-003586,uulyqc.barnamenevisi.xyz,host,uulyqc.barnamenevisi.xyz,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003587,uuyplunruss.vercel.app,host,uuyplunruss.vercel.app,,malware_download,apk ;mamont,Generic,,,,,2026-06-10
IOC-003588,uxl15txz.azmoondadrasi.xyz,host,uxl15txz.azmoondadrasi.xyz,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003589,uywdaxpat.bookdrive.xyz,host,uywdaxpat.bookdrive.xyz,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003590,v4qu8nnt.azmoondadrasi.xyz,host,v4qu8nnt.azmoondadrasi.xyz,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003591,vbjnuyvt.hugugedari.xyz,host,vbjnuyvt.hugugedari.xyz,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003592,vbpfixp.hesabdarishabahang.xyz,host,vbpfixp.hesabdarishabahang.xyz,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003593,veb0im5p.ansuyemarg.xyz,host,veb0im5p.ansuyemarg.xyz,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003594,verccbf.hesabdarinoravesh.xyz,host,verccbf.hesabdarinoravesh.xyz,,malware_download,ClearFake,ClearFake,,,,,2026-06-11
IOC-003595,viypaevf.wrfc8.com,host,viypaevf.wrfc8.com,,malware_download,ClearFake,ClearFake,,,,,2026-06-11
IOC-003596,vkuyoujz.hugugbeynolmelal.xyz,host,vkuyoujz.hugugbeynolmelal.xyz,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003597,vohgvv.jamjahani.football,host,vohgvv.jamjahani.football,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003598,vps36563.maxko-hosting.net,host,vps36563.maxko-hosting.net,,malware_download,elf;gafgyt;mirai;ua-wget;x86,Gafgyt,,,,,2026-06-11
IOC-003599,vqfqrqgv.red90.casino,host,vqfqrqgv.red90.casino,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003600,vrdccbank.com,host,vrdccbank.com,,malware_download,exe,Generic,,,,,2026-06-10
IOC-003601,vs30445.par01fr.vsys.cloud,host,vs30445.par01fr.vsys.cloud,,malware_download,elf;mirai;ua-wget;x86,Mirai,,,,,2026-06-10
IOC-003602,vvoplgpy.bet303.poker,host,vvoplgpy.bet303.poker,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003603,vzyeissn.rial.bet,host,vzyeissn.rial.bet,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003604,w2hnzhub.fununetadris.shop,host,w2hnzhub.fununetadris.shop,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
IOC-003605,whtfwec.hesabdari3.xyz,host,whtfwec.hesabdari3.xyz,,malware_download,ClearFake,ClearFake,,,,,2026-06-10
