score_id,account_id,score_date,risk_score,risk_band,model_version,top_signal
SCR-0000317,ACC-001351,2026-05-20,43,medium,risk-model-v3.4,geo_velocity
SCR-0000318,ACC-001351,2026-05-18,49,medium,risk-model-v3.2,geo_velocity
SCR-0000319,ACC-001351,2026-05-16,57,medium,risk-model-v3.3,geo_velocity
SCR-0000320,ACC-001351,2026-05-14,51,medium,risk-model-v3.3,geo_velocity
SCR-0000321,ACC-001351,2026-05-12,41,medium,risk-model-v3.3,geo_velocity
SCR-0000322,ACC-001351,2026-05-10,41,medium,risk-model-v3.4,geo_velocity
SCR-0000323,ACC-001351,2026-05-08,42,medium,risk-model-v3.3,geo_velocity
SCR-0000324,ACC-001351,2026-05-06,45,medium,risk-model-v3.3,geo_velocity
SCR-0000325,ACC-001351,2026-05-04,43,medium,risk-model-v3.3,geo_velocity
SCR-0000326,ACC-000063,2026-06-01,42,medium,risk-model-v3.3,api_token_abuse
SCR-0000327,ACC-000063,2026-05-31,47,medium,risk-model-v3.4,api_token_abuse
SCR-0000328,ACC-000063,2026-05-30,50,medium,risk-model-v3.3,api_token_abuse
SCR-0000329,ACC-000063,2026-05-29,51,medium,risk-model-v3.3,api_token_abuse
SCR-0000330,ACC-000063,2026-05-28,46,medium,risk-model-v3.3,api_token_abuse
SCR-0000331,ACC-000063,2026-05-27,43,medium,risk-model-v3.2,api_token_abuse
SCR-0000332,ACC-000063,2026-05-26,49,medium,risk-model-v3.3,api_token_abuse
SCR-0000333,ACC-000063,2026-05-25,50,medium,risk-model-v3.3,api_token_abuse
SCR-0000334,ACC-000063,2026-05-24,50,medium,risk-model-v3.3,api_token_abuse
SCR-0000335,ACC-000063,2026-05-23,41,medium,risk-model-v3.2,api_token_abuse
SCR-0000336,ACC-000063,2026-05-22,47,medium,risk-model-v3.3,api_token_abuse
SCR-0000337,ACC-000063,2026-05-21,45,medium,risk-model-v3.3,api_token_abuse
SCR-0000338,ACC-000063,2026-05-20,40,medium,risk-model-v3.2,api_token_abuse
SCR-0000339,ACC-000063,2026-05-19,46,medium,risk-model-v3.4,api_token_abuse
SCR-0000340,ACC-000063,2026-05-18,50,medium,risk-model-v3.4,api_token_abuse
SCR-0000341,ACC-000063,2026-05-17,52,medium,risk-model-v3.4,api_token_abuse
SCR-0000342,ACC-000063,2026-05-16,47,medium,risk-model-v3.2,api_token_abuse
SCR-0000343,ACC-000063,2026-05-15,52,medium,risk-model-v3.3,api_token_abuse
SCR-0000344,ACC-000063,2026-05-14,42,medium,risk-model-v3.2,api_token_abuse
SCR-0000345,ACC-000063,2026-05-13,40,medium,risk-model-v3.4,api_token_abuse
SCR-0000346,ACC-000063,2026-05-12,53,medium,risk-model-v3.2,api_token_abuse
SCR-0000347,ACC-000063,2026-05-11,40,medium,risk-model-v3.2,api_token_abuse
SCR-0000348,ACC-000063,2026-05-10,39,low,risk-model-v3.3,api_token_abuse
SCR-0000349,ACC-000063,2026-05-09,48,medium,risk-model-v3.4,api_token_abuse
SCR-0000350,ACC-000063,2026-05-08,51,medium,risk-model-v3.4,api_token_abuse
SCR-0000351,ACC-000063,2026-05-07,41,medium,risk-model-v3.2,api_token_abuse
SCR-0000352,ACC-000063,2026-05-06,53,medium,risk-model-v3.4,api_token_abuse
SCR-0000353,ACC-000063,2026-05-05,48,medium,risk-model-v3.4,api_token_abuse
SCR-0000354,ACC-000063,2026-05-04,53,medium,risk-model-v3.3,api_token_abuse
SCR-0000355,ACC-000063,2026-05-03,50,medium,risk-model-v3.4,api_token_abuse
SCR-0000356,ACC-000576,2026-06-01,40,medium,risk-model-v3.4,mass_file_download
SCR-0000357,ACC-000576,2026-05-29,40,medium,risk-model-v3.3,mass_file_download
SCR-0000358,ACC-000576,2026-05-26,47,medium,risk-model-v3.3,mass_file_download
SCR-0000359,ACC-000576,2026-05-23,51,medium,risk-model-v3.3,mass_file_download
SCR-0000360,ACC-000576,2026-05-20,49,medium,risk-model-v3.2,mass_file_download
SCR-0000361,ACC-000576,2026-05-17,37,low,risk-model-v3.3,mass_file_download
SCR-0000362,ACC-000576,2026-05-14,47,medium,risk-model-v3.2,mass_file_download
SCR-0000363,ACC-000576,2026-05-11,37,low,risk-model-v3.4,mass_file_download
SCR-0000364,ACC-000576,2026-05-08,44,medium,risk-model-v3.2,mass_file_download
SCR-0000365,ACC-000576,2026-05-05,45,medium,risk-model-v3.4,mass_file_download
SCR-0000366,ACC-000890,2026-06-01,81,high,risk-model-v3.4,new_device_burst
SCR-0000367,ACC-000890,2026-05-29,88,high,risk-model-v3.4,new_device_burst
SCR-0000368,ACC-000890,2026-05-26,89,high,risk-model-v3.4,new_device_burst
SCR-0000369,ACC-000890,2026-05-23,86,high,risk-model-v3.4,new_device_burst
SCR-0000370,ACC-000890,2026-05-20,84,high,risk-model-v3.3,new_device_burst
SCR-0000371,ACC-000890,2026-05-17,82,high,risk-model-v3.4,new_device_burst
SCR-0000372,ACC-000890,2026-05-14,90,critical,risk-model-v3.4,new_device_burst
SCR-0000373,ACC-000890,2026-05-11,75,high,risk-model-v3.3,new_device_burst
SCR-0000374,ACC-000890,2026-05-08,89,high,risk-model-v3.2,new_device_burst
SCR-0000375,ACC-000890,2026-05-05,78,high,risk-model-v3.4,new_device_burst
SCR-0000376,ACC-000115,2026-06-01,88,high,risk-model-v3.3,api_token_abuse
SCR-0000377,ACC-000115,2026-05-30,97,critical,risk-model-v3.3,api_token_abuse
SCR-0000378,ACC-000115,2026-05-28,88,high,risk-model-v3.3,api_token_abuse
SCR-0000379,ACC-000115,2026-05-26,97,critical,risk-model-v3.4,api_token_abuse
SCR-0000380,ACC-000115,2026-05-24,96,critical,risk-model-v3.3,api_token_abuse
SCR-0000381,ACC-000115,2026-05-22,94,critical,risk-model-v3.2,api_token_abuse
SCR-0000382,ACC-000115,2026-05-20,100,critical,risk-model-v3.2,api_token_abuse
SCR-0000383,ACC-000115,2026-05-18,100,critical,risk-model-v3.3,api_token_abuse
SCR-0000384,ACC-000115,2026-05-16,94,critical,risk-model-v3.2,api_token_abuse
SCR-0000385,ACC-000115,2026-05-14,93,critical,risk-model-v3.4,api_token_abuse
SCR-0000386,ACC-000115,2026-05-12,90,critical,risk-model-v3.4,api_token_abuse
SCR-0000387,ACC-000115,2026-05-10,100,critical,risk-model-v3.4,api_token_abuse
SCR-0000388,ACC-000115,2026-05-08,90,critical,risk-model-v3.2,api_token_abuse
SCR-0000389,ACC-000115,2026-05-06,97,critical,risk-model-v3.3,api_token_abuse
SCR-0000390,ACC-000115,2026-05-04,88,high,risk-model-v3.4,api_token_abuse
SCR-0000391,ACC-001997,2026-06-01,33,low,risk-model-v3.4,mass_file_download
SCR-0000392,ACC-001997,2026-05-31,34,low,risk-model-v3.2,mass_file_download
SCR-0000393,ACC-001997,2026-05-30,36,low,risk-model-v3.3,mass_file_download
SCR-0000394,ACC-001997,2026-05-29,30,low,risk-model-v3.2,mass_file_download
SCR-0000395,ACC-001997,2026-05-28,33,low,risk-model-v3.4,mass_file_download
SCR-0000396,ACC-001997,2026-05-27,31,low,risk-model-v3.3,mass_file_download
SCR-0000397,ACC-001997,2026-05-26,29,low,risk-model-v3.2,mass_file_download
SCR-0000398,ACC-001997,2026-05-25,39,low,risk-model-v3.3,mass_file_download
SCR-0000399,ACC-001997,2026-05-24,34,low,risk-model-v3.4,mass_file_download
SCR-0000400,ACC-001997,2026-05-23,42,medium,risk-model-v3.2,mass_file_download
SCR-0000401,ACC-001997,2026-05-22,39,low,risk-model-v3.4,mass_file_download
SCR-0000402,ACC-001997,2026-05-21,44,medium,risk-model-v3.3,mass_file_download
SCR-0000403,ACC-001997,2026-05-20,32,low,risk-model-v3.3,mass_file_download
SCR-0000404,ACC-001997,2026-05-19,39,low,risk-model-v3.3,mass_file_download
SCR-0000405,ACC-001997,2026-05-18,30,low,risk-model-v3.4,mass_file_download
SCR-0000406,ACC-001997,2026-05-17,32,low,risk-model-v3.3,mass_file_download
SCR-0000407,ACC-001997,2026-05-16,38,low,risk-model-v3.3,mass_file_download
SCR-0000408,ACC-001997,2026-05-15,37,low,risk-model-v3.4,mass_file_download
SCR-0000409,ACC-001997,2026-05-14,44,medium,risk-model-v3.4,mass_file_download
SCR-0000410,ACC-001997,2026-05-13,36,low,risk-model-v3.4,mass_file_download
SCR-0000411,ACC-001997,2026-05-12,30,low,risk-model-v3.4,mass_file_download
SCR-0000412,ACC-001997,2026-05-11,40,medium,risk-model-v3.2,mass_file_download
SCR-0000413,ACC-001997,2026-05-10,43,medium,risk-model-v3.4,mass_file_download
SCR-0000414,ACC-001997,2026-05-09,41,medium,risk-model-v3.4,mass_file_download
SCR-0000415,ACC-001997,2026-05-08,38,low,risk-model-v3.2,mass_file_download
SCR-0000416,ACC-001997,2026-05-07,41,medium,risk-model-v3.2,mass_file_download
SCR-0000417,ACC-001997,2026-05-06,35,low,risk-model-v3.4,mass_file_download
SCR-0000418,ACC-001997,2026-05-05,37,low,risk-model-v3.3,mass_file_download
SCR-0000419,ACC-001997,2026-05-04,44,medium,risk-model-v3.2,mass_file_download
SCR-0000420,ACC-001997,2026-05-03,40,medium,risk-model-v3.3,mass_file_download
SCR-0000421,ACC-001632,2026-06-01,86,high,risk-model-v3.4,anomalous_share_external
SCR-0000422,ACC-001632,2026-05-29,87,high,risk-model-v3.3,anomalous_share_external
SCR-0000423,ACC-001632,2026-05-26,90,critical,risk-model-v3.4,anomalous_share_external
SCR-0000424,ACC-001632,2026-05-23,89,high,risk-model-v3.3,anomalous_share_external
SCR-0000425,ACC-001632,2026-05-20,89,high,risk-model-v3.3,anomalous_share_external
SCR-0000426,ACC-001632,2026-05-17,91,critical,risk-model-v3.2,anomalous_share_external
SCR-0000427,ACC-001632,2026-05-14,98,critical,risk-model-v3.2,anomalous_share_external
SCR-0000428,ACC-001632,2026-05-11,99,critical,risk-model-v3.3,anomalous_share_external
SCR-0000429,ACC-001632,2026-05-08,100,critical,risk-model-v3.2,anomalous_share_external
SCR-0000430,ACC-001632,2026-05-05,87,high,risk-model-v3.2,anomalous_share_external
SCR-0000431,ACC-000459,2026-06-01,53,medium,risk-model-v3.2,new_device_burst
SCR-0000432,ACC-000459,2026-05-29,51,medium,risk-model-v3.3,new_device_burst
SCR-0000433,ACC-000459,2026-05-26,54,medium,risk-model-v3.2,new_device_burst
SCR-0000434,ACC-000459,2026-05-23,49,medium,risk-model-v3.2,new_device_burst
SCR-0000435,ACC-000459,2026-05-20,43,medium,risk-model-v3.4,new_device_burst
SCR-0000436,ACC-000459,2026-05-17,52,medium,risk-model-v3.2,new_device_burst
SCR-0000437,ACC-000459,2026-05-14,40,medium,risk-model-v3.2,new_device_burst
SCR-0000438,ACC-000459,2026-05-11,56,medium,risk-model-v3.4,new_device_burst
SCR-0000439,ACC-000459,2026-05-08,40,medium,risk-model-v3.4,new_device_burst
SCR-0000440,ACC-000459,2026-05-05,48,medium,risk-model-v3.3,new_device_burst
SCR-0000441,ACC-000940,2026-06-01,53,medium,risk-model-v3.3,geo_velocity
SCR-0000442,ACC-000940,2026-05-30,47,medium,risk-model-v3.4,geo_velocity
SCR-0000443,ACC-000940,2026-05-28,50,medium,risk-model-v3.4,geo_velocity
SCR-0000444,ACC-000940,2026-05-26,41,medium,risk-model-v3.2,geo_velocity
SCR-0000445,ACC-000940,2026-05-24,54,medium,risk-model-v3.2,geo_velocity
SCR-0000446,ACC-000940,2026-05-22,49,medium,risk-model-v3.4,geo_velocity
SCR-0000447,ACC-000940,2026-05-20,43,medium,risk-model-v3.2,geo_velocity
SCR-0000448,ACC-000940,2026-05-18,44,medium,risk-model-v3.4,geo_velocity
SCR-0000449,ACC-000940,2026-05-16,39,low,risk-model-v3.2,geo_velocity
SCR-0000450,ACC-000940,2026-05-14,52,medium,risk-model-v3.4,geo_velocity
SCR-0000451,ACC-000940,2026-05-12,40,medium,risk-model-v3.4,geo_velocity
SCR-0000452,ACC-000940,2026-05-10,50,medium,risk-model-v3.3,geo_velocity
SCR-0000453,ACC-000940,2026-05-08,38,low,risk-model-v3.2,geo_velocity
SCR-0000454,ACC-000940,2026-05-06,41,medium,risk-model-v3.3,geo_velocity
SCR-0000455,ACC-000940,2026-05-04,47,medium,risk-model-v3.3,geo_velocity
SCR-0000456,ACC-001611,2026-06-01,82,high,risk-model-v3.3,new_device_burst
SCR-0000457,ACC-001611,2026-05-29,74,high,risk-model-v3.2,new_device_burst
SCR-0000458,ACC-001611,2026-05-26,72,high,risk-model-v3.3,new_device_burst
SCR-0000459,ACC-001611,2026-05-23,84,high,risk-model-v3.2,new_device_burst
SCR-0000460,ACC-001611,2026-05-20,75,high,risk-model-v3.2,new_device_burst
SCR-0000461,ACC-001611,2026-05-17,77,high,risk-model-v3.2,new_device_burst
SCR-0000462,ACC-001611,2026-05-14,78,high,risk-model-v3.4,new_device_burst
SCR-0000463,ACC-001611,2026-05-11,84,high,risk-model-v3.3,new_device_burst
SCR-0000464,ACC-001611,2026-05-08,74,high,risk-model-v3.4,new_device_burst
SCR-0000465,ACC-001611,2026-05-05,74,high,risk-model-v3.3,new_device_burst
SCR-0000466,ACC-000113,2026-06-01,92,critical,risk-model-v3.2,mfa_fatigue
SCR-0000467,ACC-000113,2026-05-31,96,critical,risk-model-v3.2,mfa_fatigue
SCR-0000468,ACC-000113,2026-05-30,86,high,risk-model-v3.3,mfa_fatigue
SCR-0000469,ACC-000113,2026-05-29,82,high,risk-model-v3.3,mfa_fatigue
SCR-0000470,ACC-000113,2026-05-28,93,critical,risk-model-v3.2,mfa_fatigue
SCR-0000471,ACC-000113,2026-05-27,84,high,risk-model-v3.3,mfa_fatigue
SCR-0000472,ACC-000113,2026-05-26,85,high,risk-model-v3.2,mfa_fatigue
SCR-0000473,ACC-000113,2026-05-25,96,critical,risk-model-v3.2,mfa_fatigue
SCR-0000474,ACC-000113,2026-05-24,88,high,risk-model-v3.4,mfa_fatigue
SCR-0000475,ACC-000113,2026-05-23,82,high,risk-model-v3.4,mfa_fatigue
SCR-0000476,ACC-000113,2026-05-22,95,critical,risk-model-v3.2,mfa_fatigue
SCR-0000477,ACC-000113,2026-05-21,88,high,risk-model-v3.2,mfa_fatigue
SCR-0000478,ACC-000113,2026-05-20,97,critical,risk-model-v3.2,mfa_fatigue
SCR-0000479,ACC-000113,2026-05-19,97,critical,risk-model-v3.3,mfa_fatigue
SCR-0000480,ACC-000113,2026-05-18,86,high,risk-model-v3.3,mfa_fatigue
SCR-0000481,ACC-000113,2026-05-17,86,high,risk-model-v3.3,mfa_fatigue
SCR-0000482,ACC-000113,2026-05-16,84,high,risk-model-v3.4,mfa_fatigue
SCR-0000483,ACC-000113,2026-05-15,94,critical,risk-model-v3.4,mfa_fatigue
SCR-0000484,ACC-000113,2026-05-14,92,critical,risk-model-v3.3,mfa_fatigue
SCR-0000485,ACC-000113,2026-05-13,91,critical,risk-model-v3.3,mfa_fatigue
SCR-0000486,ACC-000113,2026-05-12,87,high,risk-model-v3.4,mfa_fatigue
SCR-0000487,ACC-000113,2026-05-11,86,high,risk-model-v3.2,mfa_fatigue
SCR-0000488,ACC-000113,2026-05-10,87,high,risk-model-v3.4,mfa_fatigue
SCR-0000489,ACC-000113,2026-05-09,84,high,risk-model-v3.2,mfa_fatigue
SCR-0000490,ACC-000113,2026-05-08,95,critical,risk-model-v3.3,mfa_fatigue
SCR-0000491,ACC-000113,2026-05-07,83,high,risk-model-v3.2,mfa_fatigue
SCR-0000492,ACC-000113,2026-05-06,88,high,risk-model-v3.3,mfa_fatigue
SCR-0000493,ACC-000113,2026-05-05,92,critical,risk-model-v3.4,mfa_fatigue
SCR-0000494,ACC-000113,2026-05-04,91,critical,risk-model-v3.4,mfa_fatigue
SCR-0000495,ACC-000113,2026-05-03,89,high,risk-model-v3.2,mfa_fatigue
SCR-0000496,ACC-001594,2026-06-01,50,medium,risk-model-v3.4,geo_velocity
SCR-0000497,ACC-001594,2026-05-29,64,medium,risk-model-v3.3,geo_velocity
SCR-0000498,ACC-001594,2026-05-26,55,medium,risk-model-v3.2,geo_velocity
SCR-0000499,ACC-001594,2026-05-23,54,medium,risk-model-v3.2,geo_velocity
SCR-0000500,ACC-001594,2026-05-20,58,medium,risk-model-v3.4,geo_velocity
SCR-0000501,ACC-001594,2026-05-17,51,medium,risk-model-v3.3,geo_velocity
SCR-0000502,ACC-001594,2026-05-14,56,medium,risk-model-v3.2,geo_velocity
SCR-0000503,ACC-001594,2026-05-11,58,medium,risk-model-v3.2,geo_velocity
SCR-0000504,ACC-001594,2026-05-08,62,medium,risk-model-v3.3,geo_velocity
SCR-0000505,ACC-001594,2026-05-05,60,medium,risk-model-v3.2,geo_velocity
SCR-0000506,ACC-000583,2026-06-01,91,critical,risk-model-v3.4,mfa_fatigue
SCR-0000507,ACC-000583,2026-05-30,89,high,risk-model-v3.3,mfa_fatigue
SCR-0000508,ACC-000583,2026-05-28,96,critical,risk-model-v3.4,mfa_fatigue
SCR-0000509,ACC-000583,2026-05-26,100,critical,risk-model-v3.3,mfa_fatigue
SCR-0000510,ACC-000583,2026-05-24,100,critical,risk-model-v3.2,mfa_fatigue
SCR-0000511,ACC-000583,2026-05-22,87,high,risk-model-v3.2,mfa_fatigue
SCR-0000512,ACC-000583,2026-05-20,100,critical,risk-model-v3.4,mfa_fatigue
SCR-0000513,ACC-000583,2026-05-18,97,critical,risk-model-v3.3,mfa_fatigue
SCR-0000514,ACC-000583,2026-05-16,96,critical,risk-model-v3.4,mfa_fatigue
SCR-0000515,ACC-000583,2026-05-14,100,critical,risk-model-v3.4,mfa_fatigue
SCR-0000516,ACC-000583,2026-05-12,100,critical,risk-model-v3.2,mfa_fatigue
SCR-0000517,ACC-000583,2026-05-10,87,high,risk-model-v3.2,mfa_fatigue
SCR-0000518,ACC-000583,2026-05-08,92,critical,risk-model-v3.2,mfa_fatigue
SCR-0000519,ACC-000583,2026-05-06,96,critical,risk-model-v3.4,mfa_fatigue
SCR-0000520,ACC-000583,2026-05-04,100,critical,risk-model-v3.4,mfa_fatigue
SCR-0000521,ACC-001516,2026-06-01,33,low,risk-model-v3.2,suspicious_oauth_grant
SCR-0000522,ACC-001516,2026-05-30,33,low,risk-model-v3.3,suspicious_oauth_grant
SCR-0000523,ACC-001516,2026-05-28,23,low,risk-model-v3.2,suspicious_oauth_grant
SCR-0000524,ACC-001516,2026-05-26,30,low,risk-model-v3.2,suspicious_oauth_grant
SCR-0000525,ACC-001516,2026-05-24,24,low,risk-model-v3.3,suspicious_oauth_grant
SCR-0000526,ACC-001516,2026-05-22,36,low,risk-model-v3.2,suspicious_oauth_grant
SCR-0000527,ACC-001516,2026-05-20,26,low,risk-model-v3.4,suspicious_oauth_grant
SCR-0000528,ACC-001516,2026-05-18,28,low,risk-model-v3.4,suspicious_oauth_grant
SCR-0000529,ACC-001516,2026-05-16,29,low,risk-model-v3.2,suspicious_oauth_grant
SCR-0000530,ACC-001516,2026-05-14,35,low,risk-model-v3.4,suspicious_oauth_grant
SCR-0000531,ACC-001516,2026-05-12,35,low,risk-model-v3.3,suspicious_oauth_grant
SCR-0000532,ACC-001516,2026-05-10,24,low,risk-model-v3.4,suspicious_oauth_grant
SCR-0000533,ACC-001516,2026-05-08,25,low,risk-model-v3.2,suspicious_oauth_grant
SCR-0000534,ACC-001516,2026-05-06,25,low,risk-model-v3.4,suspicious_oauth_grant
SCR-0000535,ACC-001516,2026-05-04,32,low,risk-model-v3.2,suspicious_oauth_grant
SCR-0000536,ACC-001464,2026-06-01,23,low,risk-model-v3.2,anomalous_share_external
SCR-0000537,ACC-001464,2026-05-30,34,low,risk-model-v3.3,anomalous_share_external
SCR-0000538,ACC-001464,2026-05-28,38,low,risk-model-v3.2,anomalous_share_external
SCR-0000539,ACC-001464,2026-05-26,31,low,risk-model-v3.3,anomalous_share_external
SCR-0000540,ACC-001464,2026-05-24,23,low,risk-model-v3.2,anomalous_share_external
SCR-0000541,ACC-001464,2026-05-22,28,low,risk-model-v3.4,anomalous_share_external
SCR-0000542,ACC-001464,2026-05-20,29,low,risk-model-v3.4,anomalous_share_external
SCR-0000543,ACC-001464,2026-05-18,26,low,risk-model-v3.3,anomalous_share_external
SCR-0000544,ACC-001464,2026-05-16,26,low,risk-model-v3.2,anomalous_share_external
SCR-0000545,ACC-001464,2026-05-14,29,low,risk-model-v3.4,anomalous_share_external
SCR-0000546,ACC-001464,2026-05-12,33,low,risk-model-v3.3,anomalous_share_external
SCR-0000547,ACC-001464,2026-05-10,35,low,risk-model-v3.2,anomalous_share_external
SCR-0000548,ACC-001464,2026-05-08,37,low,risk-model-v3.2,anomalous_share_external
SCR-0000549,ACC-001464,2026-05-06,25,low,risk-model-v3.2,anomalous_share_external
SCR-0000550,ACC-001464,2026-05-04,26,low,risk-model-v3.2,anomalous_share_external
SCR-0000551,ACC-001723,2026-06-01,95,critical,risk-model-v3.4,malware_callback
SCR-0000552,ACC-001723,2026-05-31,100,critical,risk-model-v3.3,malware_callback
SCR-0000553,ACC-001723,2026-05-30,88,high,risk-model-v3.2,malware_callback
SCR-0000554,ACC-001723,2026-05-29,96,critical,risk-model-v3.2,malware_callback
SCR-0000555,ACC-001723,2026-05-28,100,critical,risk-model-v3.2,malware_callback
SCR-0000556,ACC-001723,2026-05-27,99,critical,risk-model-v3.4,malware_callback
SCR-0000557,ACC-001723,2026-05-26,87,high,risk-model-v3.4,malware_callback
SCR-0000558,ACC-001723,2026-05-25,91,critical,risk-model-v3.4,malware_callback
SCR-0000559,ACC-001723,2026-05-24,97,critical,risk-model-v3.3,malware_callback
SCR-0000560,ACC-001723,2026-05-23,92,critical,risk-model-v3.4,malware_callback
SCR-0000561,ACC-001723,2026-05-22,100,critical,risk-model-v3.3,malware_callback
SCR-0000562,ACC-001723,2026-05-21,97,critical,risk-model-v3.2,malware_callback
SCR-0000563,ACC-001723,2026-05-20,91,critical,risk-model-v3.2,malware_callback
SCR-0000564,ACC-001723,2026-05-19,87,high,risk-model-v3.3,malware_callback
SCR-0000565,ACC-001723,2026-05-18,89,high,risk-model-v3.3,malware_callback
SCR-0000566,ACC-001723,2026-05-17,100,critical,risk-model-v3.2,malware_callback
SCR-0000567,ACC-001723,2026-05-16,97,critical,risk-model-v3.4,malware_callback
SCR-0000568,ACC-001723,2026-05-15,92,critical,risk-model-v3.3,malware_callback
SCR-0000569,ACC-001723,2026-05-14,94,critical,risk-model-v3.3,malware_callback
SCR-0000570,ACC-001723,2026-05-13,87,high,risk-model-v3.4,malware_callback
SCR-0000571,ACC-001723,2026-05-12,99,critical,risk-model-v3.4,malware_callback
SCR-0000572,ACC-001723,2026-05-11,100,critical,risk-model-v3.3,malware_callback
SCR-0000573,ACC-001723,2026-05-10,92,critical,risk-model-v3.4,malware_callback
SCR-0000574,ACC-001723,2026-05-09,100,critical,risk-model-v3.3,malware_callback
SCR-0000575,ACC-001723,2026-05-08,86,high,risk-model-v3.4,malware_callback
SCR-0000576,ACC-001723,2026-05-07,100,critical,risk-model-v3.4,malware_callback
SCR-0000577,ACC-001723,2026-05-06,100,critical,risk-model-v3.4,malware_callback
SCR-0000578,ACC-001723,2026-05-05,87,high,risk-model-v3.2,malware_callback
SCR-0000579,ACC-001723,2026-05-04,93,critical,risk-model-v3.3,malware_callback
SCR-0000580,ACC-001723,2026-05-03,87,high,risk-model-v3.4,malware_callback
SCR-0000581,ACC-000093,2026-06-01,26,low,risk-model-v3.4,impossible_travel
