signal_id,account_id,signal_type,signal_value,weight,observed_at
SIG-0000318,ACC-001159,geo_velocity,0.591,4.03,2026-05-27 02:31:54
SIG-0000319,ACC-001159,api_token_abuse,0.488,1.39,2026-05-11 15:32:24
SIG-0000320,ACC-001159,bulk_account_creation,0.484,1.22,2026-05-04 18:15:42
SIG-0000321,ACC-001421,new_device_burst,0.734,3.6,2026-05-08 01:02:55
SIG-0000322,ACC-001421,anomalous_share_external,0.648,4.15,2026-05-10 16:45:45
SIG-0000323,ACC-001421,mass_file_download,0.182,3.07,2026-05-12 22:19:06
SIG-0000324,ACC-001421,malware_callback,0.93,3.59,2026-04-14 17:35:59
SIG-0000325,ACC-001415,new_device_burst,0.506,1.42,2026-05-15 05:36:03
SIG-0000326,ACC-001415,new_device_burst,0.712,0.59,2026-03-07 02:45:30
SIG-0000327,ACC-001415,off_hours_admin,0.376,1.44,2026-05-16 02:08:56
SIG-0000328,ACC-001415,suspicious_oauth_grant,0.925,3.88,2026-04-05 09:42:56
SIG-0000329,ACC-001628,malware_callback,0.874,2.55,2026-05-04 17:50:27
SIG-0000330,ACC-001628,geo_velocity,0.365,4.56,2026-05-09 12:44:10
SIG-0000331,ACC-001628,new_device_burst,0.234,2.22,2026-05-22 13:00:36
SIG-0000332,ACC-001486,credential_stuffing,0.801,0.9,2026-04-07 00:05:25
SIG-0000333,ACC-001486,impossible_travel,0.844,4.21,2026-05-14 14:29:48
SIG-0000334,ACC-001486,credential_stuffing,0.782,3.84,2026-04-18 08:28:38
SIG-0000335,ACC-001486,data_staging,0.763,0.86,2026-04-17 06:36:10
SIG-0000336,ACC-001486,mass_file_download,0.614,1.02,2026-05-08 01:33:59
SIG-0000337,ACC-001486,off_hours_admin,0.848,4.93,2026-04-29 11:04:24
SIG-0000338,ACC-001486,suspicious_oauth_grant,0.84,0.53,2026-05-30 22:05:07
SIG-0000339,ACC-000403,credential_stuffing,0.797,3.46,2026-05-12 20:38:24
SIG-0000340,ACC-000403,new_device_burst,0.598,1.74,2026-03-03 08:15:08
SIG-0000341,ACC-000403,malware_callback,0.889,4.96,2026-03-11 21:41:41
SIG-0000342,ACC-000403,off_hours_admin,0.572,2.14,2026-03-08 19:51:27
SIG-0000343,ACC-000403,suspicious_oauth_grant,0.96,4.67,2026-04-26 14:59:56
SIG-0000344,ACC-000403,anomalous_share_external,0.964,0.91,2026-05-01 06:01:30
SIG-0000345,ACC-000403,data_staging,0.645,2.93,2026-03-28 11:44:10
SIG-0000346,ACC-001625,off_hours_admin,0.895,2.91,2026-05-08 01:16:07
SIG-0000347,ACC-001625,api_token_abuse,0.937,0.54,2026-05-28 05:21:35
SIG-0000348,ACC-001625,api_token_abuse,0.93,1.04,2026-03-10 10:32:55
SIG-0000349,ACC-001625,anomalous_share_external,0.34,0.53,2026-04-24 12:33:04
SIG-0000350,ACC-000796,impossible_travel,0.792,1.09,2026-04-27 22:57:22
SIG-0000351,ACC-000796,data_staging,0.871,4.14,2026-04-07 11:17:41
SIG-0000352,ACC-000796,anomalous_share_external,0.785,4.5,2026-04-04 17:17:54
SIG-0000353,ACC-000796,impossible_travel,0.434,4.56,2026-05-18 20:44:57
SIG-0000354,ACC-000796,credential_stuffing,0.488,2.1,2026-05-23 03:32:44
SIG-0000355,ACC-000796,off_hours_admin,0.181,2.42,2026-03-13 07:06:38
SIG-0000356,ACC-000796,mfa_fatigue,0.868,2.92,2026-03-17 21:28:26
SIG-0000357,ACC-000796,malware_callback,0.208,2.4,2026-04-07 00:35:54
SIG-0000358,ACC-000796,geo_velocity,0.908,0.79,2026-03-18 02:47:18
SIG-0000359,ACC-001470,anomalous_share_external,0.254,4.4,2026-03-22 23:07:38
SIG-0000360,ACC-001470,anomalous_share_external,0.264,1.34,2026-05-26 12:01:24
SIG-0000361,ACC-001275,mfa_fatigue,0.778,3.93,2026-06-01 17:42:46
SIG-0000362,ACC-001275,anomalous_share_external,0.385,1.61,2026-05-22 03:53:16
SIG-0000363,ACC-001275,mfa_fatigue,0.63,1.34,2026-04-30 19:51:35
SIG-0000364,ACC-001275,impossible_travel,0.193,2.23,2026-05-13 00:20:33
SIG-0000365,ACC-001275,geo_velocity,0.833,3.77,2026-05-21 00:55:06
SIG-0000366,ACC-001322,off_hours_admin,0.94,3.1,2026-04-30 01:51:59
SIG-0000367,ACC-001322,mass_file_download,0.41,3.33,2026-06-01 08:27:48
SIG-0000368,ACC-000122,suspicious_oauth_grant,0.647,3.09,2026-04-22 20:30:27
SIG-0000369,ACC-000122,bulk_account_creation,0.379,0.9,2026-05-02 04:07:56
SIG-0000370,ACC-000122,malware_callback,0.893,3.3,2026-04-29 21:51:56
SIG-0000371,ACC-000122,credential_stuffing,0.642,1.18,2026-05-14 16:08:53
SIG-0000372,ACC-000122,bulk_account_creation,0.6,4.56,2026-05-04 02:32:35
SIG-0000373,ACC-000122,new_device_burst,0.77,4.47,2026-05-20 23:21:57
SIG-0000374,ACC-000122,suspicious_oauth_grant,0.575,2.47,2026-03-05 21:34:17
SIG-0000375,ACC-000122,off_hours_admin,0.331,2.66,2026-05-14 07:15:29
SIG-0000376,ACC-001331,data_staging,0.464,3.2,2026-03-22 05:20:06
SIG-0000377,ACC-001331,credential_stuffing,0.252,0.77,2026-04-15 13:35:25
SIG-0000378,ACC-001331,anomalous_share_external,0.827,1.49,2026-03-29 00:14:11
SIG-0000379,ACC-001331,bulk_account_creation,0.216,1.61,2026-04-01 21:23:43
SIG-0000380,ACC-001331,geo_velocity,0.799,3.33,2026-03-11 05:50:22
SIG-0000381,ACC-001331,malware_callback,0.119,1.59,2026-03-20 16:34:48
SIG-0000382,ACC-001331,anomalous_share_external,0.287,1.62,2026-05-25 14:35:01
SIG-0000383,ACC-001331,credential_stuffing,0.547,1.11,2026-04-14 16:56:55
SIG-0000384,ACC-001331,new_device_burst,0.674,2.22,2026-03-11 02:25:22
SIG-0000385,ACC-001534,bulk_account_creation,0.874,2.61,2026-05-15 21:38:13
SIG-0000386,ACC-000664,data_staging,0.196,2.27,2026-03-26 11:28:46
SIG-0000387,ACC-000664,impossible_travel,0.928,1.0,2026-05-29 14:03:53
SIG-0000388,ACC-000664,credential_stuffing,0.195,1.5,2026-04-04 01:11:29
SIG-0000389,ACC-000664,data_staging,0.781,2.35,2026-03-23 19:50:57
SIG-0000390,ACC-000664,mfa_fatigue,0.28,3.85,2026-05-15 13:07:04
SIG-0000391,ACC-000664,bulk_account_creation,0.246,2.79,2026-05-01 01:22:17
SIG-0000392,ACC-001288,off_hours_admin,0.906,1.3,2026-03-23 16:15:12
SIG-0000393,ACC-001288,data_staging,0.911,1.61,2026-05-09 06:05:43
SIG-0000394,ACC-001288,bulk_account_creation,0.366,3.29,2026-05-03 17:47:30
SIG-0000395,ACC-001288,mass_file_download,0.514,4.31,2026-04-01 21:46:57
SIG-0000396,ACC-001288,data_staging,0.93,2.91,2026-04-25 17:13:06
SIG-0000397,ACC-000354,credential_stuffing,0.969,4.6,2026-04-24 23:32:19
SIG-0000398,ACC-000354,mfa_fatigue,0.383,3.44,2026-03-04 07:01:20
SIG-0000399,ACC-000528,data_staging,0.857,2.39,2026-03-23 18:55:13
SIG-0000400,ACC-000528,new_device_burst,0.693,1.4,2026-03-11 12:07:09
SIG-0000401,ACC-000528,anomalous_share_external,0.676,4.29,2026-03-22 05:56:12
SIG-0000402,ACC-000528,malware_callback,0.988,4.47,2026-03-24 10:51:17
SIG-0000403,ACC-000528,suspicious_oauth_grant,0.637,1.08,2026-03-15 04:51:05
SIG-0000404,ACC-000528,new_device_burst,0.509,2.96,2026-05-31 15:19:51
SIG-0000405,ACC-000528,geo_velocity,0.626,1.55,2026-03-28 23:31:57
SIG-0000406,ACC-000528,bulk_account_creation,0.88,1.26,2026-03-03 22:39:46
SIG-0000407,ACC-001202,suspicious_oauth_grant,0.993,4.08,2026-03-10 01:49:13
SIG-0000408,ACC-001202,bulk_account_creation,0.891,2.57,2026-03-30 06:38:39
SIG-0000409,ACC-001202,impossible_travel,0.26,4.12,2026-03-23 10:23:51
SIG-0000410,ACC-001202,off_hours_admin,0.933,3.82,2026-05-09 15:25:52
SIG-0000411,ACC-001202,mfa_fatigue,0.17,4.49,2026-04-05 03:37:24
SIG-0000412,ACC-001202,mass_file_download,0.797,3.93,2026-03-27 05:34:58
SIG-0000413,ACC-001144,geo_velocity,0.646,2.29,2026-04-05 03:54:43
SIG-0000414,ACC-001144,geo_velocity,0.821,3.82,2026-03-24 18:14:39
SIG-0000415,ACC-001144,impossible_travel,0.753,3.83,2026-04-04 12:24:36
SIG-0000416,ACC-001144,api_token_abuse,0.691,4.4,2026-06-01 01:21:30
SIG-0000417,ACC-001144,new_device_burst,0.471,1.0,2026-04-27 07:13:55
SIG-0000418,ACC-001144,impossible_travel,0.505,1.73,2026-04-14 13:15:06
SIG-0000419,ACC-001144,impossible_travel,0.44,1.3,2026-05-12 00:57:00
SIG-0000420,ACC-001144,mass_file_download,0.526,0.68,2026-05-28 08:32:06
SIG-0000421,ACC-000628,malware_callback,0.191,0.89,2026-05-18 03:41:40
SIG-0000422,ACC-000628,bulk_account_creation,0.268,1.86,2026-03-31 10:38:30
SIG-0000423,ACC-000628,mass_file_download,0.842,4.62,2026-03-11 22:19:53
SIG-0000424,ACC-001267,malware_callback,0.862,3.45,2026-03-10 16:29:37
SIG-0000425,ACC-001267,off_hours_admin,0.532,0.58,2026-03-10 14:20:35
SIG-0000426,ACC-001267,geo_velocity,0.517,3.9,2026-05-19 10:10:10
SIG-0000427,ACC-001267,geo_velocity,0.978,1.46,2026-05-22 08:45:36
SIG-0000428,ACC-001267,credential_stuffing,0.864,2.95,2026-03-07 09:31:12
SIG-0000429,ACC-001267,data_staging,0.338,4.22,2026-03-30 23:02:43
SIG-0000430,ACC-001267,mass_file_download,0.38,1.13,2026-05-24 07:19:17
SIG-0000431,ACC-001920,new_device_burst,0.824,1.3,2026-04-23 15:08:32
SIG-0000432,ACC-001920,api_token_abuse,0.116,4.01,2026-05-27 13:56:10
SIG-0000433,ACC-001920,data_staging,0.534,1.58,2026-03-30 21:02:24
SIG-0000434,ACC-001920,credential_stuffing,0.56,1.98,2026-04-23 03:38:50
SIG-0000435,ACC-001920,malware_callback,0.403,2.8,2026-05-18 02:26:37
SIG-0000436,ACC-001920,new_device_burst,0.544,1.07,2026-06-01 10:55:32
SIG-0000437,ACC-001920,bulk_account_creation,0.831,3.67,2026-03-08 17:36:33
SIG-0000438,ACC-001424,malware_callback,0.688,2.7,2026-04-06 11:23:44
SIG-0000439,ACC-001424,mfa_fatigue,0.322,2.96,2026-04-22 23:28:13
SIG-0000440,ACC-001424,suspicious_oauth_grant,0.269,0.8,2026-04-10 06:01:29
SIG-0000441,ACC-001424,suspicious_oauth_grant,0.525,4.91,2026-03-11 00:52:37
SIG-0000442,ACC-001424,data_staging,0.385,4.28,2026-05-07 19:27:04
SIG-0000443,ACC-001424,anomalous_share_external,0.813,2.51,2026-05-31 07:44:28
SIG-0000444,ACC-001424,mass_file_download,0.515,3.27,2026-05-15 16:28:10
SIG-0000445,ACC-000537,off_hours_admin,0.54,3.99,2026-05-18 16:47:18
SIG-0000446,ACC-000537,impossible_travel,0.986,3.71,2026-05-11 01:03:22
SIG-0000447,ACC-001666,off_hours_admin,0.611,1.91,2026-03-14 05:09:33
SIG-0000448,ACC-001666,bulk_account_creation,0.395,3.16,2026-03-17 16:46:29
SIG-0000449,ACC-001666,malware_callback,0.581,2.25,2026-03-09 23:27:01
SIG-0000450,ACC-001666,suspicious_oauth_grant,0.355,3.76,2026-05-30 17:22:02
SIG-0000451,ACC-000188,data_staging,0.614,1.94,2026-05-14 01:42:47
SIG-0000452,ACC-000188,mfa_fatigue,0.551,4.64,2026-05-30 00:07:25
SIG-0000453,ACC-000188,impossible_travel,0.736,2.58,2026-05-12 21:50:54
SIG-0000454,ACC-000188,data_staging,0.712,4.84,2026-04-15 20:06:46
SIG-0000455,ACC-000188,mass_file_download,0.762,3.28,2026-04-30 10:35:39
SIG-0000456,ACC-000601,credential_stuffing,0.889,2.19,2026-03-17 04:38:07
SIG-0000457,ACC-000601,impossible_travel,0.666,4.61,2026-04-15 05:40:52
SIG-0000458,ACC-000601,suspicious_oauth_grant,0.39,1.36,2026-04-08 00:08:53
SIG-0000459,ACC-000601,api_token_abuse,0.397,4.06,2026-05-28 22:56:52
SIG-0000460,ACC-000601,data_staging,0.333,2.27,2026-05-25 00:56:43
SIG-0000461,ACC-000601,bulk_account_creation,0.933,2.74,2026-03-25 14:16:53
SIG-0000462,ACC-000601,anomalous_share_external,0.915,4.1,2026-05-26 10:33:12
SIG-0000463,ACC-000601,malware_callback,0.512,0.66,2026-03-04 15:56:19
SIG-0000464,ACC-000601,mass_file_download,0.556,1.19,2026-04-05 08:01:14
SIG-0000465,ACC-000640,mass_file_download,0.596,2.9,2026-05-17 07:35:00
SIG-0000466,ACC-000477,new_device_burst,0.881,3.76,2026-04-11 03:25:42
SIG-0000467,ACC-000477,geo_velocity,0.622,2.7,2026-05-29 17:49:48
SIG-0000468,ACC-000477,new_device_burst,0.224,3.3,2026-04-01 22:16:53
SIG-0000469,ACC-000477,new_device_burst,0.206,3.86,2026-03-15 01:42:22
SIG-0000470,ACC-001738,geo_velocity,0.402,4.94,2026-04-01 19:24:19
SIG-0000471,ACC-001738,malware_callback,0.988,0.51,2026-05-21 01:36:09
SIG-0000472,ACC-001738,off_hours_admin,0.455,3.24,2026-04-01 10:35:31
SIG-0000473,ACC-001738,anomalous_share_external,0.307,1.52,2026-04-15 22:01:50
SIG-0000474,ACC-001738,bulk_account_creation,0.639,3.33,2026-03-22 08:16:58
SIG-0000475,ACC-001738,off_hours_admin,0.893,1.83,2026-04-05 21:07:36
SIG-0000476,ACC-001738,off_hours_admin,0.473,1.15,2026-03-23 20:40:16
SIG-0000477,ACC-000758,anomalous_share_external,0.699,3.09,2026-05-23 09:10:06
SIG-0000478,ACC-000758,malware_callback,0.247,4.49,2026-05-06 14:34:54
SIG-0000479,ACC-000888,mass_file_download,0.664,4.0,2026-05-08 16:59:56
SIG-0000480,ACC-000888,mfa_fatigue,0.707,4.69,2026-03-23 05:34:35
SIG-0000481,ACC-000888,impossible_travel,0.481,1.69,2026-04-27 01:44:26
SIG-0000482,ACC-000888,mass_file_download,0.112,0.83,2026-04-13 07:33:23
SIG-0000483,ACC-000729,data_staging,0.601,4.2,2026-04-26 03:41:49
SIG-0000484,ACC-000729,anomalous_share_external,0.864,4.98,2026-05-04 02:02:13
SIG-0000485,ACC-000729,mass_file_download,0.814,2.03,2026-03-03 11:09:24
SIG-0000486,ACC-000729,anomalous_share_external,0.533,2.51,2026-05-11 15:00:43
SIG-0000487,ACC-000729,api_token_abuse,0.606,1.25,2026-05-21 21:46:56
SIG-0000488,ACC-000729,api_token_abuse,0.312,2.0,2026-03-05 13:52:00
SIG-0000489,ACC-000729,impossible_travel,0.431,4.86,2026-05-14 22:06:01
SIG-0000490,ACC-000729,suspicious_oauth_grant,0.341,2.19,2026-05-25 12:32:43
SIG-0000491,ACC-000879,geo_velocity,0.273,3.87,2026-03-17 00:14:43
SIG-0000492,ACC-000879,api_token_abuse,0.353,4.0,2026-05-17 04:37:14
SIG-0000493,ACC-000186,data_staging,0.134,1.54,2026-03-25 06:49:10
SIG-0000494,ACC-000186,credential_stuffing,0.868,0.81,2026-03-19 21:10:35
SIG-0000495,ACC-000186,mfa_fatigue,0.116,1.47,2026-03-26 22:53:44
SIG-0000496,ACC-000186,mfa_fatigue,0.625,1.07,2026-04-09 15:13:49
SIG-0000497,ACC-000186,credential_stuffing,0.9,2.87,2026-03-18 03:13:55
SIG-0000498,ACC-000186,impossible_travel,0.233,2.25,2026-04-21 10:08:06
SIG-0000499,ACC-000186,off_hours_admin,0.189,2.22,2026-03-27 22:49:44
SIG-0000500,ACC-000464,off_hours_admin,0.447,1.8,2026-03-16 07:23:43
SIG-0000501,ACC-000464,api_token_abuse,0.438,4.08,2026-04-15 21:31:37
SIG-0000502,ACC-000094,data_staging,0.663,4.75,2026-04-08 04:57:23
SIG-0000503,ACC-000094,mfa_fatigue,0.873,1.06,2026-04-16 14:59:46
SIG-0000504,ACC-000094,anomalous_share_external,0.902,4.48,2026-06-01 02:24:54
SIG-0000505,ACC-001583,malware_callback,0.636,2.2,2026-03-21 16:27:54
SIG-0000506,ACC-001583,malware_callback,0.702,3.44,2026-05-13 23:39:45
SIG-0000507,ACC-001583,api_token_abuse,0.432,2.0,2026-04-18 12:20:24
SIG-0000508,ACC-001561,mass_file_download,0.141,2.31,2026-03-18 13:12:00
SIG-0000509,ACC-001561,anomalous_share_external,0.489,1.73,2026-03-05 13:17:18
SIG-0000510,ACC-001561,bulk_account_creation,0.266,1.59,2026-05-15 18:26:23
SIG-0000511,ACC-001546,mass_file_download,0.342,1.77,2026-03-10 09:28:15
SIG-0000512,ACC-001546,credential_stuffing,0.365,3.27,2026-05-18 11:35:46
SIG-0000513,ACC-001546,data_staging,0.331,4.66,2026-03-07 18:00:11
SIG-0000514,ACC-001546,api_token_abuse,0.794,4.25,2026-05-26 21:37:17
SIG-0000515,ACC-001546,anomalous_share_external,0.798,3.79,2026-04-06 15:20:02
SIG-0000516,ACC-001546,bulk_account_creation,0.676,4.31,2026-04-23 21:13:14
SIG-0000517,ACC-001546,data_staging,0.946,1.02,2026-06-01 02:01:19
SIG-0000518,ACC-001443,impossible_travel,0.679,4.7,2026-04-26 07:11:41
SIG-0000519,ACC-001443,bulk_account_creation,0.244,0.85,2026-06-01 13:31:14
SIG-0000520,ACC-001443,off_hours_admin,0.89,2.49,2026-05-08 16:56:15
SIG-0000521,ACC-001443,data_staging,0.446,1.75,2026-03-22 22:57:35
SIG-0000522,ACC-001443,geo_velocity,0.223,3.12,2026-04-16 23:33:20
SIG-0000523,ACC-001443,data_staging,0.833,1.57,2026-04-09 22:41:47
SIG-0000524,ACC-001443,bulk_account_creation,0.521,3.27,2026-03-31 23:32:06
SIG-0000525,ACC-001443,mass_file_download,0.472,2.48,2026-03-20 08:31:10
SIG-0000526,ACC-001443,malware_callback,0.768,3.66,2026-05-03 09:53:01
SIG-0000527,ACC-001950,anomalous_share_external,0.432,4.85,2026-03-11 21:41:37
SIG-0000528,ACC-001169,malware_callback,0.278,4.25,2026-05-19 06:43:00
SIG-0000529,ACC-001169,malware_callback,0.216,3.79,2026-05-22 12:27:03
SIG-0000530,ACC-001169,off_hours_admin,0.647,1.8,2026-04-25 06:23:57
SIG-0000531,ACC-001169,anomalous_share_external,0.856,4.78,2026-05-29 01:45:07
SIG-0000532,ACC-001169,impossible_travel,0.913,1.86,2026-05-18 14:39:19
SIG-0000533,ACC-001169,data_staging,0.343,4.6,2026-03-31 10:30:53
SIG-0000534,ACC-001169,mfa_fatigue,0.5,4.33,2026-04-17 20:12:11
SIG-0000535,ACC-001169,credential_stuffing,0.209,5.0,2026-05-26 02:28:24
SIG-0000536,ACC-001169,anomalous_share_external,0.487,3.64,2026-04-26 00:18:36
SIG-0000537,ACC-000839,api_token_abuse,0.913,1.9,2026-05-13 19:07:00
SIG-0000538,ACC-000839,anomalous_share_external,0.623,3.22,2026-04-19 15:08:10
SIG-0000539,ACC-000839,mass_file_download,0.504,2.59,2026-03-13 20:09:42
SIG-0000540,ACC-001720,off_hours_admin,0.39,2.68,2026-05-07 15:19:00
SIG-0000541,ACC-001720,new_device_burst,0.481,3.96,2026-03-27 11:36:40
SIG-0000542,ACC-001720,off_hours_admin,0.28,1.98,2026-05-24 11:51:54
SIG-0000543,ACC-001720,suspicious_oauth_grant,0.859,3.06,2026-05-03 05:35:37
SIG-0000544,ACC-001720,api_token_abuse,0.307,4.61,2026-03-07 19:54:00
SIG-0000545,ACC-001720,mfa_fatigue,0.903,4.48,2026-05-16 22:36:50
SIG-0000546,ACC-001720,off_hours_admin,0.758,0.81,2026-04-10 20:09:11
SIG-0000547,ACC-001720,credential_stuffing,0.807,0.76,2026-04-16 05:24:44
SIG-0000548,ACC-001720,api_token_abuse,0.3,2.65,2026-04-09 05:54:27
SIG-0000549,ACC-000631,new_device_burst,0.987,0.52,2026-03-12 16:02:30
SIG-0000550,ACC-000631,malware_callback,0.421,3.99,2026-05-15 04:22:50
SIG-0000551,ACC-000631,data_staging,0.704,1.69,2026-04-03 00:03:16
SIG-0000552,ACC-000631,data_staging,0.105,4.26,2026-04-14 23:27:50
SIG-0000553,ACC-000631,data_staging,0.524,3.15,2026-04-02 15:52:53
SIG-0000554,ACC-000631,malware_callback,0.82,2.58,2026-05-04 08:17:52
SIG-0000555,ACC-000631,malware_callback,0.593,2.06,2026-05-20 21:48:47
SIG-0000556,ACC-000631,bulk_account_creation,0.222,3.85,2026-04-08 10:32:37
SIG-0000557,ACC-000104,api_token_abuse,0.732,3.58,2026-03-22 09:31:55
SIG-0000558,ACC-000104,api_token_abuse,0.295,2.06,2026-05-26 07:39:17
SIG-0000559,ACC-000104,bulk_account_creation,0.503,0.93,2026-04-21 01:06:15
SIG-0000560,ACC-000104,credential_stuffing,0.736,2.66,2026-05-07 09:42:52
SIG-0000561,ACC-000104,geo_velocity,0.283,4.72,2026-05-25 22:54:03
SIG-0000562,ACC-000082,anomalous_share_external,0.468,1.65,2026-03-25 15:43:29
SIG-0000563,ACC-000082,off_hours_admin,0.266,1.03,2026-04-13 14:47:37
SIG-0000564,ACC-000082,geo_velocity,0.701,1.03,2026-05-29 21:21:42
SIG-0000565,ACC-000082,bulk_account_creation,0.55,2.56,2026-04-07 02:27:26
SIG-0000566,ACC-000082,suspicious_oauth_grant,0.407,4.59,2026-03-23 15:24:34
SIG-0000567,ACC-000647,malware_callback,0.589,4.72,2026-04-14 07:46:08
SIG-0000568,ACC-000647,data_staging,0.329,3.3,2026-04-09 03:11:26
SIG-0000569,ACC-000647,bulk_account_creation,0.966,3.82,2026-04-05 12:24:25
SIG-0000570,ACC-000647,suspicious_oauth_grant,0.425,1.46,2026-05-17 03:41:33
SIG-0000571,ACC-000647,malware_callback,0.436,2.41,2026-04-14 02:35:52
SIG-0000572,ACC-000647,new_device_burst,0.412,2.87,2026-05-04 07:53:22
SIG-0000573,ACC-000647,suspicious_oauth_grant,0.386,1.13,2026-03-16 05:53:35
SIG-0000574,ACC-000647,data_staging,0.566,4.52,2026-04-14 17:00:15
SIG-0000575,ACC-000929,off_hours_admin,0.248,3.85,2026-03-11 13:51:51
SIG-0000576,ACC-000929,api_token_abuse,0.962,4.51,2026-03-23 20:01:14
SIG-0000577,ACC-000929,impossible_travel,0.656,1.93,2026-05-06 16:26:32
SIG-0000578,ACC-000929,credential_stuffing,0.348,1.73,2026-03-20 03:31:35
SIG-0000579,ACC-000929,malware_callback,0.547,1.68,2026-03-14 21:04:07
SIG-0000580,ACC-000929,geo_velocity,0.537,2.47,2026-04-23 17:04:29
SIG-0000581,ACC-000929,malware_callback,0.412,3.61,2026-03-20 13:25:26
SIG-0000582,ACC-000929,mfa_fatigue,0.221,3.91,2026-03-30 10:34:07
SIG-0000583,ACC-000030,malware_callback,0.76,0.87,2026-04-26 04:41:49
SIG-0000584,ACC-001667,mfa_fatigue,0.187,0.71,2026-04-30 18:27:09
SIG-0000585,ACC-001319,geo_velocity,0.304,0.7,2026-04-21 14:24:50
SIG-0000586,ACC-001319,bulk_account_creation,0.181,2.41,2026-05-28 17:48:26
SIG-0000587,ACC-000058,data_staging,0.4,4.0,2026-03-31 02:05:56
SIG-0000588,ACC-001411,geo_velocity,0.525,4.02,2026-04-28 19:15:26
SIG-0000589,ACC-001411,credential_stuffing,0.262,4.06,2026-04-09 08:10:39
SIG-0000590,ACC-000103,new_device_burst,0.653,2.95,2026-03-09 21:07:32
SIG-0000591,ACC-000103,api_token_abuse,0.306,2.23,2026-03-17 22:10:35
SIG-0000592,ACC-000103,off_hours_admin,0.231,3.88,2026-04-20 11:08:47
SIG-0000593,ACC-000103,new_device_burst,0.661,1.32,2026-04-09 07:24:51
SIG-0000594,ACC-001855,new_device_burst,0.689,3.1,2026-05-20 00:02:19
SIG-0000595,ACC-001855,api_token_abuse,0.407,3.05,2026-03-06 09:21:03
SIG-0000596,ACC-001855,anomalous_share_external,0.863,4.04,2026-05-19 15:55:21
SIG-0000597,ACC-001154,credential_stuffing,0.746,3.01,2026-05-18 09:48:49
SIG-0000598,ACC-001154,credential_stuffing,0.284,3.47,2026-04-22 07:40:26
SIG-0000599,ACC-001154,data_staging,0.455,1.82,2026-05-09 16:28:20
SIG-0000600,ACC-001154,mass_file_download,0.851,4.2,2026-05-28 06:35:24
SIG-0000601,ACC-001154,off_hours_admin,0.388,1.74,2026-03-14 16:00:34
SIG-0000602,ACC-001154,new_device_burst,0.762,1.86,2026-04-07 00:18:33
SIG-0000603,ACC-000159,malware_callback,0.319,3.06,2026-04-06 22:28:20
SIG-0000604,ACC-001578,api_token_abuse,0.852,3.44,2026-06-01 18:26:27
SIG-0000605,ACC-001578,geo_velocity,0.567,4.18,2026-05-25 05:39:38
SIG-0000606,ACC-001578,api_token_abuse,0.558,1.53,2026-05-23 07:58:03
SIG-0000607,ACC-001578,mass_file_download,0.145,3.49,2026-04-15 12:56:13
SIG-0000608,ACC-001578,api_token_abuse,0.566,4.02,2026-05-12 19:05:03
SIG-0000609,ACC-001578,new_device_burst,0.702,2.21,2026-05-21 19:09:22
SIG-0000610,ACC-001578,api_token_abuse,0.487,1.91,2026-03-20 22:12:15
SIG-0000611,ACC-000826,mfa_fatigue,0.776,4.03,2026-05-31 08:41:11
SIG-0000612,ACC-000826,suspicious_oauth_grant,0.972,1.31,2026-04-18 23:29:33
SIG-0000613,ACC-000826,new_device_burst,0.575,0.77,2026-03-28 09:28:35
SIG-0000614,ACC-001373,mass_file_download,0.231,2.31,2026-05-21 22:41:29
SIG-0000615,ACC-001373,data_staging,0.851,4.73,2026-04-07 14:23:00
SIG-0000616,ACC-001373,mfa_fatigue,0.551,3.5,2026-03-07 23:26:09
SIG-0000617,ACC-000574,bulk_account_creation,0.282,3.98,2026-05-24 07:52:09
SIG-0000618,ACC-000574,geo_velocity,0.529,3.48,2026-04-18 05:20:41
